inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-5-samples;inf-norm-Clever-20-samples;inf-norm-Clever-100-samples;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-5-samples;2-norm-Clever-20-samples;2-norm-Clever-100-samples;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;1-norm-Clever-1024-samples
0.004200071096420288;0.004200071096420288;0.01770906150341034;0,0058;0,0048;0,0031;0,0025;0,1379;0,1379;0,1399;0,0018;0,1230;0,1057;0,1030;2,7287;4,3701;2,7287;0,0055;0,0033;0,0018;0,0052
0.004200071096420288;0.004200071096420288;0.01471167802810669;0,0061;0,0028;0,0021;0,0020;0,1381;0,1478;0,1381;0,0046;0,0016;0,0013;0,0006;2,7861;3,9761;2,7861;0,0025;0,0047;0,4210;0,0068
0.004200071096420288;0.004200071096420288;0.01806226372718811;0,0039;0,0032;0,0027;0,0024;0,1386;0,1524;0,1386;0,0042;0,1846;0,0021;0,0011;2,7872;4,3647;2,7872;0,8577;0,0089;0,0455;0,4969
0.004200071096420288;0.004200071096420288;0.029533684253692627;0,0080;0,0057;0,0046;0,0042;0,1416;0,1509;0,1416;0,0025;0,0019;0,0014;0,0032;2,7903;6,6551;2,7903;0,0183;0,0076;0,0730;0,0021
0.004500076174736023;0.004500076174736023;0.020048201084136963;0,0032;0,0035;0,0030;0,0028;0,1422;0,1422;0,1779;0,0030;0,0029;0,0172;0,0016;2,7965;7,2938;2,7965;1,8053;0,0107;0,0071;0,0085
0.004500076174736023;0.004500076174736023;0.016185075044631958;0,0038;0,0031;0,0030;0,0026;0,1446;0,1474;0,1446;0,0035;0,0050;0,0013;0,0008;2,9240;14,9473;2,9240;0,0166;3,8737;0,1222;1,8732
0.004500076174736023;0.004500076174736023;0.017978832125663757;0,0124;0,0088;0,0070;0,0046;0,1476;0,1573;0,1476;0,0204;0,0025;0,0014;0,0013;2,9736;6,9046;2,9736;4,4135;4,3444;0,0201;0,0011
0.004500076174736023;0.004500076174736023;0.028140008449554443;0,0204;0,0167;0,0161;0,0153;0,1479;0,1479;0,1514;0,0027;0,0035;0,1216;0,0966;2,9748;5,8527;2,9748;2,1667;1,3756;0,0052;0,0029
0.004800081253051758;0.004800081253051758;0.01732802391052246;0,0048;0,0039;0,0034;0,0030;0,1486;0,1843;0,1486;0,1752;0,0066;0,1234;0,1122;3,0412;13,1887;3,0412;4,5029;4,6923;4,3076;0,0046
0.004800081253051758;0.004800081253051758;0.019083291292190552;0,0068;0,0059;0,0044;0,0042;0,1506;0,1506;0,2181;0,0010;0,0038;0,0011;0,0014;3,0806;4,3845;3,0806;0,8212;0,0236;0,0132;0,0015
0.004800081253051758;0.004800081253051758;0.013817191123962402;0,0042;0,0031;0,0015;0,0019;0,1508;0,1572;0,1508;0,0025;0,0036;0,0008;0,0014;3,0990;7,1384;3,0990;5,0107;3,9900;0,0129;3,3676
0.004800081253051758;0.004800081253051758;0.023870453238487244;0,0065;0,0055;0,0046;0,0045;0,1509;0,1509;0,1824;0,0024;0,0016;0,0023;0,0013;3,1420;5,8777;3,1420;0,8146;0,0051;0,8799;0,0105
0.004800081253051758;0.004800081253051758;0.02103087306022644;0,0041;0,0046;0,0038;0,0030;0,1517;0,1595;0,1517;0,0030;0,0082;0,0018;0,0009;3,1982;8,8762;3,1982;3,9406;3,8564;3,1203;0,0266
0.004800081253051758;0.004800081253051758;0.027525782585144043;0,0058;0,0036;0,0037;0,0033;0,1536;0,1704;0,1536;0,0036;0,0007;0,1417;0,1242;3,2092;4,5579;3,2092;1,4267;0,0081;0,0178;0,0154
0.004800081253051758;0.004800081253051758;0.018048405647277832;0,0044;0,0044;0,0033;0,0034;0,1542;0,1799;0,1542;0,0022;0,0153;0,0029;0,0013;3,2879;4,5823;3,2879;0,0076;0,8063;0,0043;0,7424
0.004800081253051758;0.004800081253051758;0.023680269718170166;0,0045;0,0041;0,0040;0,0038;0,1555;0,1568;0,1555;0,0016;0,0024;0,0010;0,0021;3,2967;7,1428;3,2967;3,4816;0,0317;3,1213;0,7543
0.004800081253051758;0.004800081253051758;0.025304734706878662;0,0052;0,0049;0,0039;0,0038;0,1559;0,1559;0,2148;0,0092;0,0021;0,0067;0,1688;3,3211;10,7336;3,3211;3,1911;0,0120;2,1133;1,5777
0.0048007965087890625;0.0048007965087890625;0.02615758776664734;0,0067;0,0049;0,0047;0,0041;0,1562;0,1562;0,1697;0,0033;0,0020;0,0054;0,2371;3,3524;4,5441;3,3524;1,0274;0,0053;0,0076;0,6681
0.0048007965087890625;0.0048007965087890625;0.01690325140953064;0,0077;0,0078;0,0067;0,0057;0,1579;0,1748;0,1579;0,0017;0,0024;0,1799;0,0940;3,3674;7,2031;3,3674;6,4948;4,7900;4,5179;2,5177
0.0048007965087890625;0.0048007965087890625;0.02194167673587799;0,0046;0,0049;0,0039;0,0030;0,1581;0,1581;0,1615;0,1731;0,1520;0,1230;0,1054;3,3701;6,6057;3,3701;0,0067;0,0046;3,5710;2,9090
0.005100086331367493;0.005100086331367493;0.02912980318069458;0,0057;0,0050;0,0048;0,0045;0,1590;0,1648;0,1590;0,2022;0,0035;0,0027;0,0009;3,4060;5,2997;3,4060;1,5173;0,0116;0,8874;0,0030
0.005100086331367493;0.005100086331367493;0.019430816173553467;0,0123;0,0128;0,0114;0,0075;0,1607;0,1607;0,2406;0,0018;0,0026;0,1609;0,0031;3,4236;8,2304;3,4236;1,6343;0,0348;0,0029;0,0509
0.005100086331367493;0.005100086331367493;0.02791827917098999;0,0066;0,0064;0,0058;0,0044;0,1633;0,1633;0,2168;0,1698;0,1654;0,0004;0,0653;3,4333;6,0533;3,4333;3,4456;0,0067;0,0112;0,0094
0.005100086331367493;0.005100086331367493;0.021450862288475037;0,0168;0,0111;0,0074;0,0049;0,1635;0,1635;0,1684;0,6279;0,0166;0,5338;0,0049;3,4348;3,9461;3,4348;0,0160;0,0061;0,0036;0,0035
0.005100086331367493;0.005100086331367493;0.018642351031303406;0,0093;0,0034;0,0045;0,0032;0,1635;0,1635;0,2290;0,0093;0,0020;0,0031;0,0011;3,4642;6,4911;3,4642;2,0795;1,4943;0,0218;0,0274
0.005100086331367493;0.005100086331367493;0.020016908645629883;0,0102;0,0111;0,0084;0,0063;0,1645;0,1667;0,1645;0,0033;0,0114;0,0006;0,0009;3,5336;6,1540;3,5336;0,0069;0,0045;0,0078;0,0027
0.005100086331367493;0.005100086331367493;0.019642621278762817;0,0127;0,0119;0,0089;0,0062;0,1646;0,1646;0,3497;0,0121;0,0014;0,0018;0,0019;3,5504;7,3131;3,5504;1,8345;1,9071;1,7396;1,6163
0.005100846290588379;0.005100846290588379;0.022543281316757202;0,0078;0,0089;0,0059;0,0052;0,1648;0,1769;0,1648;0,4761;0,0038;0,0021;0,0037;3,5821;11,8111;3,5821;4,5122;4,7911;4,3935;3,9958
0.005100846290588379;0.005100846290588379;0.02446526288986206;0,0161;0,0037;0,0050;0,0037;0,1657;0,1657;0,1897;0,0044;0,0037;0,0018;0,0055;3,5901;7,1161;3,5901;2,4859;1,8085;0,0132;0,0069
0.005100846290588379;0.005100846290588379;0.017483308911323547;0,0035;0,0029;0,0024;0,0022;0,1670;0,1994;0,1670;0,0040;0,2377;0,0013;0,0128;3,6052;7,1960;3,6052;3,0388;2,6489;0,0109;2,0305
0.005100846290588379;0.005100846290588379;0.018245816230773926;0,0091;0,0052;0,0050;0,0037;0,1674;0,1674;0,2342;0,0026;0,0021;0,0011;0,0017;3,6225;10,0221;3,6225;5,0812;4,3634;0,0069;3,7070
0.0054000914096832275;0.0054000914096832275;0.01897771656513214;0,0054;0,0053;0,0047;0,0039;0,1685;0,1685;0,1737;0,1877;0,0007;0,0024;0,0030;3,6266;8,6746;3,6266;0,0057;0,0306;0,4252;1,9515
0.0054000914096832275;0.0054000914096832275;0.02089567482471466;0,0075;0,0059;0,0064;0,0061;0,1690;0,1835;0,1690;0,0030;0,0006;0,0013;0,0038;3,6669;6,8308;3,6669;4,3599;3,9633;3,1909;0,0136
0.0054000914096832275;0.0054000914096832275;0.01772785186767578;0,0118;0,0076;0,0052;0,0039;0,1699;0,1699;0,1757;0,3387;0,0040;0,1330;0,1196;3,6697;5,3788;3,6697;0,0236;1,1817;0,0013;0,0213
0.0054000914096832275;0.0054000914096832275;0.02191370725631714;0,0073;0,0081;0,0061;0,0044;0,1710;0,1710;0,1753;0,0533;0,0017;0,0013;0,0019;3,6789;7,6375;3,6789;1,2300;0,0026;0,9819;0,0106
0.0054000914096832275;0.0054000914096832275;0.021287262439727783;0,0090;0,0086;0,0068;0,0056;0,1727;0,1727;0,2062;0,0006;0,0030;0,0581;0,1403;3,6836;6,5504;3,6836;1,2735;0,0219;0,9862;0,0054
0.0054000914096832275;0.0054000914096832275;0.015276893973350525;0,0056;0,0052;0,0035;0,0026;0,1757;0,1799;0,1757;0,5215;0,0023;0,0016;0,0027;3,6896;5,9229;3,6896;1,9530;1,7823;0,0030;0,0107
0.0054000914096832275;0.0054000914096832275;0.016358882188796997;0,0161;0,0108;0,0110;0,0065;0,1773;0,1831;0,1773;0,0255;0,0029;0,0022;0,0029;3,7070;8,2229;3,7070;4,4084;3,0040;2,4637;0,0138
0.0054000914096832275;0.0054000914096832275;0.0324181392788887;0,0083;0,0052;0,0038;0,0038;0,1778;0,1778;0,2300;0,0048;0,2121;0,0036;0,0023;3,7111;9,1807;3,7111;2,6483;2,1278;0,0032;1,0488
0.005400121212005615;0.005400121212005615;0.024078965187072754;0,0058;0,0061;0,0050;0,0044;0,1779;0,2749;0,1779;0,0088;0,0036;0,4478;0,0069;3,7118;9,4496;3,7118;0,0210;0,0252;0,9389;0,0576
0.005400896072387695;0.005400896072387695;0.016909196972846985;0,0079;0,0040;0,0042;0,0032;0,1788;0,1788;0,1811;0,0246;0,0014;0,0058;0,0011;3,7142;12,5822;3,7142;3,2260;0,0142;2,7020;0,0188
0.005400896072387695;0.005400896072387695;0.0160047709941864;0,0052;0,0024;0,0023;0,0018;0,1790;0,1886;0,1790;0,0043;0,0110;0,0024;0,0055;3,7624;7,0768;3,7624;0,0043;0,0161;0,0053;0,0195
0.005400896072387695;0.005400896072387695;0.02255299687385559;0,0109;0,0050;0,0042;0,0029;0,1791;0,1791;0,1806;0,0068;0,0034;0,0012;0,0027;3,7870;9,5537;3,7870;0,0033;0,0135;0,0199;0,0330
0.005400896072387695;0.005400896072387695;0.020882219076156616;0,0048;0,0040;0,0036;0,0032;0,1801;0,1801;0,2516;0,0088;0,0023;0,0020;0,0028;3,7993;4,9223;3,7993;0,0085;0,0016;0,0015;0,0035
0.005400896072387695;0.005400896072387695;0.01995706558227539;0,0063;0,0051;0,0046;0,0046;0,1802;0,1962;0,1802;0,0023;0,0043;0,0172;0,0013;3,8079;6,0329;3,8079;2,5561;0,0250;0,0111;0,0100
0.005699843168258667;0.005699843168258667;0.025581657886505127;0,0080;0,0071;0,0068;0,0053;0,1813;0,1813;0,1945;0,0020;0,0007;0,0015;0,0012;3,8356;5,7497;3,8356;0,0103;0,8853;0,0182;0,0050
0.005700096487998962;0.005700096487998962;0.018638581037521362;0,0129;0,0021;0,0025;0,0024;0,1817;0,1967;0,1817;0,0135;0,0026;0,0021;0,0011;3,8538;6,6387;3,8538;0,0133;0,0037;0,0085;0,0073
0.005700096487998962;0.005700096487998962;0.0189494788646698;0,0091;0,0059;0,0042;0,0039;0,1820;0,1820;0,1822;0,0135;0,0027;0,0019;0,0012;3,8663;9,0773;3,8663;4,6530;4,2542;3,0854;3,1586
0.005700096487998962;0.005700096487998962;0.019420117139816284;0,0107;0,0068;0,0049;0,0040;0,1832;0,2309;0,1832;0,3751;0,0781;0,0047;0,0012;3,9526;9,7210;3,9526;0,0039;0,0084;0,0014;0,0085
0.005700945854187012;0.005700945854187012;0.01837170124053955;0,0069;0,0105;0,0052;0,0045;0,1832;0,1832;0,1882;0,0016;0,0084;0,0022;0,0018;3,9897;6,7584;3,9897;2,7608;2,2608;0,0205;0,0106
0.005700945854187012;0.005700945854187012;0.03379693627357483;0,0068;0,0063;0,0056;0,0048;0,1833;0,2016;0,1833;0,0080;0,0031;0,0012;0,0005;4,0031;5,6880;4,0031;0,0142;0,0155;0,0045;0,0032
0.006000101566314697;0.006000101566314697;0.022052258253097534;0,0071;0,0059;0,0059;0,0051;0,1833;0,1833;0,2204;0,3658;0,0061;0,0013;0,0019;4,0233;13,8817;4,0233;4,7373;4,3096;3,8832;3,6721
0.006000101566314697;0.006000101566314697;0.01755143702030182;0,0135;0,0105;0,0084;0,0043;0,1852;0,1852;0,2550;0,0025;0,0036;0,0015;0,0012;4,0693;14,0061;4,0693;4,4558;3,5269;0,0130;3,0686
0.006000101566314697;0.006000101566314697;0.019321978092193604;0,0112;0,0054;0,0047;0,0043;0,1862;0,1862;0,1869;0,1664;0,0085;0,0011;0,0065;4,0736;8,6060;4,0736;3,4892;0,0333;0,0094;0,0032
0.006000101566314697;0.006000101566314697;0.016638100147247314;0,0081;0,0056;0,0050;0,0053;0,1863;0,2143;0,1863;0,0067;0,0075;0,0029;0,0109;4,0737;10,7446;4,0737;4,5540;3,3042;2,1734;2,6753
0.006000101566314697;0.006000101566314697;0.023456066846847534;0,0077;0,0057;0,0047;0,0040;0,1863;0,1863;0,1949;0,0023;0,0106;0,0035;0,0011;4,0962;9,6958;4,0962;2,1987;2,0362;0,0092;0,0194
0.006000101566314697;0.006000101566314697;0.0374126136302948;0,0060;0,0047;0,0040;0,0041;0,1870;0,2060;0,1870;0,0033;0,0084;0,0037;0,0012;4,1106;8,5433;4,1106;5,0615;0,0090;0,0734;4,0185
0.006000101566314697;0.006000101566314697;0.022042393684387207;0,0077;0,0064;0,0055;0,0041;0,1874;0,2071;0,1874;0,2743;0,0086;0,0282;0,0011;4,1107;6,5645;4,1107;5,0432;4,8040;4,3134;3,7512
0.006000995635986328;0.006000995635986328;0.021226048469543457;0,0074;0,0076;0,0060;0,0039;0,1874;0,1998;0,1874;0,0020;0,0008;0,0015;0,0017;4,1242;15,9814;4,1242;3,4357;2,8382;2,3321;0,0413
0.006000995635986328;0.006000995635986328;0.029705047607421875;0,0086;0,0080;0,0071;0,0060;0,1882;0,1882;0,1942;0,0030;0,0015;0,0075;0,0009;4,1253;7,1514;4,1253;1,5334;1,3710;1,2615;0,0273
0.006000995635986328;0.006000995635986328;0.016778886318206787;0,0072;0,0059;0,0035;0,0026;0,1890;0,2040;0,1890;0,0235;0,0030;0,0014;0,0041;4,1691;6,5491;4,1691;0,0030;1,8755;0,0140;2,0606
0.006000995635986328;0.006000995635986328;0.03407931327819824;0,0050;0,0052;0,0047;0,0042;0,1899;0,1899;0,2409;0,0057;0,0012;0,0032;0,0040;4,2011;7,8135;4,2011;2,6534;2,4103;0,0240;0,0070
0.006000995635986328;0.006000995635986328;0.021481424570083618;0,0125;0,0107;0,0089;0,0037;0,1902;0,1902;0,2824;0,0031;0,2225;0,2197;0,0045;4,2175;14,0413;4,2175;3,9146;3,5194;0,5325;2,8908
0.006000995635986328;0.006000995635986328;0.020685866475105286;0,0047;0,0029;0,0029;0,0022;0,1919;0,2279;0,1919;0,4901;0,0060;0,0022;0,0051;4,2176;5,7427;4,2176;1,7877;0,0163;0,0008;0,0040
0.006300106644630432;0.006300106644630432;0.03201335668563843;0,0127;0,0082;0,0086;0,0077;0,1942;0,1942;0,3024;0,0068;0,0018;0,0029;0,0015;4,2218;7,1256;4,2218;3,3349;0,0242;2,3791;0,0118
0.006300106644630432;0.006300106644630432;0.0234014093875885;0,0152;0,0124;0,0098;0,0074;0,1950;0,2128;0,1950;0,0022;0,0012;0,0037;0,0008;4,2414;7,5095;4,2414;1,2470;0,0186;0,0066;0,0084
0.006300106644630432;0.006300106644630432;0.018805861473083496;0,0175;0,0139;0,0136;0,0120;0,1959;0,1959;0,2456;0,0021;0,2414;0,1966;0,0008;4,2833;7,9434;4,2833;1,4780;0,0087;0,0078;0,0090
0.006300106644630432;0.006300106644630432;0.017460376024246216;0,0100;0,0079;0,0076;0,0066;0,1966;0,2136;0,1966;0,0065;0,0033;0,0084;0,0047;4,2872;6,6977;4,2872;2,6718;2,5298;2,0444;1,3020
0.006300106644630432;0.006300106644630432;0.03109520673751831;0,0133;0,0104;0,0006;0,0081;0,1968;0,1968;0,2508;0,0066;0,0120;0,0056;0,0031;4,2880;5,6647;4,2880;1,6654;0,0867;0,0044;0,0077
0.006300106644630432;0.006300106644630432;0.02447611093521118;0,0159;0,0108;0,0073;0,0057;0,2003;0,2081;0,2003;0,0024;0,0013;0,0038;0,0012;4,3141;7,1819;4,3141;1,6696;1,1814;1,4399;0,8235
0.006300106644630432;0.006300106644630432;0.018328309059143066;0,0093;0,0085;0,0063;0,0069;0,2021;0,2137;0,2021;0,2171;0,0039;0,0012;0,0092;4,3223;6,1370;4,3223;0,0373;1,7493;0,0053;0,0112
0.006300106644630432;0.006300106644630432;0.02466481924057007;0,0068;0,0066;0,0059;0,0058;0,2036;0,2164;0,2036;0,0077;0,2462;0,0023;0,0035;4,3643;7,4865;4,3643;1,2419;0,0041;0,0045;0,9141
0.006300106644630432;0.006300106644630432;0.02330264449119568;0,0074;0,0046;0,0044;0,0040;0,2049;0,2049;0,2569;0,0029;0,0033;0,0047;0,0018;4,3723;8,4644;4,3723;0,0031;0,0035;0,0016;0,0011
0.0063010454177856445;0.0063010454177856445;0.02258661389350891;0,0072;0,0042;0,0045;0,0037;0,2083;0,2083;0,2652;0,0038;0,0037;0,0041;0,0021;4,3743;5,8678;4,3743;0,0095;0,0117;0,2849;0,0074
0.006600111722946167;0.006600111722946167;0.020342767238616943;0,0095;0,0074;0,0067;0,0060;0,2085;0,2085;0,2255;0,0039;0,0018;0,0019;0,0064;4,4079;9,1279;4,4079;2,0929;1,6844;0,0145;0,0107
0.006600111722946167;0.006600111722946167;0.02298930287361145;0,0081;0,0054;0,0042;0,0039;0,2095;0,3744;0,2095;0,0055;0,0032;0,0541;0,0014;4,4348;6,8708;4,4348;0,0198;0,0058;0,0021;0,0067
0.006600111722946167;0.006600111722946167;0.020217418670654297;0,0135;0,0109;0,0092;0,0066;0,2114;0,2114;0,2344;0,4371;0,3738;0,0672;0,0024;4,4433;6,4842;4,4433;0,0032;1,4191;0,0030;0,0052
0.006600111722946167;0.006600111722946167;0.01878775656223297;0,0121;0,0065;0,0066;0,0040;0,2118;0,2118;0,2227;0,0040;0,0047;0,0030;0,2563;4,4691;6,1289;4,4691;0,0129;0,0194;0,0012;0,0023
0.006600111722946167;0.006600111722946167;0.023981809616088867;0,0064;0,0077;0,0052;0,0045;0,2133;0,3208;0,2133;0,8049;0,7592;0,0093;0,0062;4,4884;19,4484;4,4884;8,2387;7,6673;5,6945;4,8792
0.006600111722946167;0.006600111722946167;0.02588590979576111;0,0116;0,0098;0,0087;0,0078;0,2148;0,2717;0,2148;0,3929;0,3938;0,0538;0,2974;4,5032;10,3877;4,5032;4,8103;4,4912;0,0031;3,5912
0.006600111722946167;0.006600111722946167;0.023531436920166016;0,0227;0,0160;0,0084;0,0068;0,2149;0,2272;0,2149;0,0018;0,0075;0,0033;0,0014;4,5068;12,1193;4,5068;4,2526;4,1808;3,5063;0,0199
0.006600111722946167;0.006600111722946167;0.026756688952445984;0,0161;0,0140;0,0099;0,0085;0,2153;0,2314;0,2153;0,0055;0,0017;0,0021;0,0010;4,5081;17,0213;4,5081;6,8117;0,0094;4,3755;4,1845
0.006600111722946167;0.006600111722946167;0.02095705270767212;0,0115;0,0098;0,0068;0,0055;0,2160;0,2160;0,2410;0,0019;0,0015;0,0014;0,0011;4,5284;17,7091;4,5284;4,6774;0,0125;2,5019;2,7090
0.006600111722946167;0.006600111722946167;0.022202342748641968;0,0120;0,0038;0,0055;0,0043;0,2165;0,2165;0,2266;0,0028;0,0032;0,0073;0,0178;4,5882;6,0121;4,5882;0,0091;0,0081;0,0072;0,0065
0.006601095199584961;0.006601095199584961;0.0234033465385437;0,0079;0,0066;0,0060;0,0060;0,2166;0,2486;0,2166;0,0189;0,0010;0,0036;0,0021;4,5963;9,2146;4,5963;3,4956;3,0132;2,6613;0,0061
0.006601095199584961;0.006601095199584961;0.018971607089042664;0,0147;0,0108;0,0075;0,0051;0,2166;0,2425;0,2166;0,0046;0,0041;0,0054;0,0036;4,6104;8,7651;4,6104;0,0088;0,0154;0,0059;0,0075
0.006601095199584961;0.006601095199584961;0.02715355157852173;0,0088;0,0085;0,0070;0,0056;0,2167;0,2262;0,2167;0,0058;0,0021;0,0011;0,0014;4,6722;7,2550;4,6722;3,9638;0,0204;0,0362;0,0025
0.006900116801261902;0.006900116801261902;0.030892103910446167;0,0121;0,0100;0,0075;0,0080;0,2170;0,2364;0,2170;0,3828;0,3147;0,0026;0,0015;4,6834;8,1168;4,6834;3,9467;0,0258;3,4650;3,2975
0.006900116801261902;0.006900116801261902;0.0;0,0243;0,0235;0,0203;0,0157;0,2200;0,2200;0,3084;0,1294;0,4662;0,0163;0,0024;4,6983;6,3314;4,6983;0,0018;0,0058;0,0038;0,1527
0.006900116801261902;0.006900116801261902;0.0217972993850708;0,0166;0,0170;0,0153;0,0128;0,2208;0,2208;0,2283;0,4367;0,0041;0,0085;0,0120;4,7116;16,4367;4,7116;4,1615;3,4718;3,2866;1,9047
0.006900116801261902;0.006900116801261902;0.022846132516860962;0,0107;0,0082;0,0066;0,0062;0,2209;0,4044;0,2209;0,6935;0,0058;0,0014;0,0041;4,7167;10,0644;4,7167;3,0757;0,0489;2,4764;2,0759
0.006900116801261902;0.006900116801261902;0.02256476879119873;0,0125;0,0074;0,0077;0,0061;0,2212;0,2212;0,2655;0,0092;0,3221;0,0017;0,0045;4,7288;8,0382;4,7288;4,2197;0,0190;1,9070;2,0725
0.006900116801261902;0.006900116801261902;0.030133038759231567;0,0102;0,0086;0,0078;0,0067;0,2215;0,2353;0,2215;0,0115;0,0025;0,0023;0,0014;4,7657;6,7340;4,7657;3,5741;3,4155;0,0055;0,7635
0.006900116801261902;0.006900116801261902;0.03489707410335541;0,0115;0,0090;0,0091;0,0073;0,2220;0,2220;0,2658;0,0054;0,0073;0,0154;0,0048;4,8692;8,2257;4,8692;1,4273;0,0039;0,0031;0,8942
0.006900116801261902;0.006900116801261902;0.022698014974594116;0,0137;0,0125;0,0019;0,0095;0,2233;0,2233;0,2444;0,0040;0,0090;0,0141;0,0021;4,8701;10,3863;4,8701;2,3593;2,1074;1,9382;1,8496
0.006900116801261902;0.006900116801261902;0.03303466737270355;0,0093;0,0075;0,0077;0,0067;0,2234;0,2442;0,2234;0,0033;0,0134;0,0032;0,0014;4,8717;7,9331;4,8717;0,0081;0,0410;2,1693;0,0212
0.006900116801261902;0.006900116801261902;0.01967257261276245;0,0121;0,0115;0,0088;0,0076;0,2279;0,2735;0,2279;0,0016;0,0286;0,0148;0,0010;4,9113;11,9029;4,9113;3,8535;3,5368;3,0813;0,0629
0.006900116801261902;0.006900116801261902;0.01941549777984619;0,0157;0,0164;0,0156;0,0122;0,2281;0,2620;0,2281;0,3806;0,3550;0,3336;0,0024;4,9642;6,3283;4,9642;0,3863;0,0134;0,9337;0,0034
0.006900116801261902;0.006900116801261902;0.03203496336936951;0,0154;0,0119;0,0113;0,0100;0,2282;0,2857;0,2282;0,0029;0,0036;0,0022;0,0016;4,9818;14,2405;4,9818;0,0088;3,4680;3,0458;0,0032
